F1 	 F2 	 num_edges_between 	 s1 	 s2 	 s12 	 s 	 d 
MZ22500171	MZ22508622	152	-0.0103	0.6475	0.4632	0.1541	0.3091	
MZ22527259	MZ22527842	21	0.5267	0.2955	0.2259	0.4573	-0.2314	
MZ22527211	MZ22515938	21	0.9190	0.9455	1.0000	0.9349	0.0651	
MZ22505727	MZ22502333	14	0.6634	0.1938	0.0484	0.4467	-0.3983	
MZ22513944	MZ22526554	4	0.7137	-0.2685	0.3007	0.4904	-0.1898	
MZ22505335	MZ22525449	4	0.5546	0.2261	0.3684	0.4889	-0.1205	
MZ22505334	MZ22531253	2	0.9645	0.9621	1.0000	0.9642	0.0358	
MZ22511268	MZ22507617	65	0.0990	-0.1312	-0.4252	0.0025	-0.4276	
MZ22530743	MZ22503696	34	0.1374	0.1581	0.2873	0.1559	0.1314	
MZ22501236	MZ22517042	75	0.0937	0.2388	1.0000	0.1178	0.8822	
MZ22525732	MZ22512757	13	0.8563	0.7860	1.0000	0.7965	0.2035	
MZ22522747	MZ22511332	51	0.0575	0.0473	1.0000	0.0488	0.9512	
MZ22509990	MZ22503066	33	0.9204	0.9322	0.8965	0.9273	-0.0308	
MZ22509486	MZ22501593	52	0.3520	-0.2335	-0.0877	-0.0871	-0.0005	
MZ22506110	MZ22503295	4	0.6663	0.8642	0.5466	0.7812	-0.2346	
MZ22507013	MZ22505790	16	0.9620	0.9413	1.0000	0.9510	0.0490	
MZ22504761	MZ22504494	20	0.9613	0.8158	0.9201	0.8924	0.0277	
MZ22501759	MZ22528735	36	0.2903	-0.0423	1.0000	0.2587	0.7413	
MZ22519063	MZ22505961	138	0.2371	0.5511	0.5877	0.4464	0.1413	
MZ22513502	MZ22507989	26	0.9251	0.9316	1.0000	0.9286	0.0714	
MZ22526241	MZ22516479	24	0.2973	0.1349	0.8125	0.2161	0.5964	
MZ22518746	MZ22526175	19	0.2803	0.6627	0.9375	0.4954	0.4421	
MZ22500325	MZ22501810	163	0.5336	0.1243	0.7407	0.3924	0.3483	
MZ22502823	MZ22502736	34	0.2059	0.6439	0.0688	0.4120	-0.3432	
MZ22529018	MZ22523276	1	0.1148	0.8031	0.1368	0.3901	-0.2532	
MZ22517109	MZ22518378	3	0.6124	0.1975	0.1272	0.4106	-0.2833	
MZ22512771	MZ22512535	3	0.9964	0.9663	0.9712	0.9813	-0.0101	
MZ22514248	MZ22522418	15	0.9225	0.9573	1.0000	0.9388	0.0612	
MZ22521195	MZ22506375	90	0.2307	0.2110	0.3048	0.2153	0.0895	
MZ22501747	MZ22518696	4	0.9907	0.1472	0.6725	0.6894	-0.0170	
MZ22522108	MZ22516736	11	0.8873	0.8964	0.8842	0.8916	-0.0073	
MZ22523425	MZ22500880	1	-1.0000	0.2796	0.1828	0.2043	-0.0215	
MZ22524720	MZ22504397	18	0.2490	0.0014	-0.2255	0.0839	-0.3094	
MZ22505276	MZ22505177	3	0.5367	0.3609	0.1761	0.4990	-0.3229	
MZ22501991	MZ22521990	22	0.4202	0.1702	0.0455	0.3577	-0.3122	
MZ22502333	MZ22522178	12	0.1938	0.0938	-0.2162	0.1688	-0.3850	
MZ22516870	MZ22525062	29	-0.3658	0.4014	0.6092	-0.2123	0.8215	
MZ22513411	MZ22503763	41	0.5772	0.6531	0.4593	0.6227	-0.1634	
MZ22515320	MZ22500205	54	0.1106	0.2167	0.9245	0.2015	0.7230	
MZ22522231	MZ22515757	38	0.6150	0.3079	1.0000	0.3408	0.6592	
MZ22530924	MZ22522711	4	0.7501	0.5955	0.5341	0.6573	-0.1232	
MZ22528132	MZ22514864	2	0.9710	0.7917	0.8846	0.8055	0.0791	
MZ22501894	MZ22500847	23	0.8488	0.8822	0.9099	0.8717	0.0382	
MZ22526472	MZ22514220	4	0.6904	0.7583	0.8182	0.7336	0.0846	
MZ22524805	MZ22524909	11	0.8768	0.6337	0.8902	0.7822	0.1080	
MZ22504476	MZ22521971	93	0.3778	0.3443	1.0000	0.3698	0.6302	
MZ22506843	MZ22516443	15	0.4146	0.9091	0.5407	0.6694	-0.1286	
MZ22509600	MZ22520477	9	0.9020	0.8419	0.7621	0.8783	-0.1162	
MZ22500558	MZ22528024	38	0.2519	-0.3961	1.0000	0.1901	0.8099	
MZ22506403	MZ22527145	5	0.3966	0.9246	0.3392	0.4721	-0.1328	
MZ22514048	MZ22511849	464	0.5196	0.0462	0.1053	0.3482	-0.2429	
MZ22512105	MZ22503181	15	0.9259	0.9237	0.9837	0.9248	0.0589	
MZ22529855	MZ22507378	11	-1.0000	0.5071	1.0000	0.3484	0.6516	
MZ22510626	MZ22525702	88	0.4786	0.2460	0.9565	0.4078	0.5488	
MZ22510014	MZ22510172	323	0.1754	0.1532	1.0000	0.1643	0.8357	
MZ22525461	MZ22500052	72	0.1014	0.0593	-0.0453	0.0711	-0.1164	
MZ22503026	MZ22525626	35	0.0452	-0.6062	0.0145	-0.0526	0.0671	
MZ22510942	MZ22528842	36	0.1122	0.1280	1.0000	0.1138	0.8862	
MZ22515893	MZ22509249	16	0.8956	0.0646	0.2630	0.4682	-0.2053	
MZ22501369	MZ22531027	36	0.2020	-0.0303	1.0000	0.1788	0.8212	
MZ22504921	MZ22519128	3	0.7486	0.2234	0.5376	0.5576	-0.0200	
MZ22500840	MZ22515885	7	0.9772	0.3000	0.8065	0.7353	0.0712	
MZ22513014	MZ22507961	39	0.8525	0.7464	1.0000	0.7928	0.2072	
MZ22503962	MZ22513730	3	0.8372	0.7865	0.8450	0.8142	0.0308	
MZ22519516	MZ22508888	71	0.6057	0.6448	0.9766	0.6334	0.3432	
MZ22506628	MZ22512619	20	0.8912	0.7691	0.9449	0.8570	0.0878	
MZ22516689	MZ22517466	22	0.9204	0.7932	0.9953	0.8381	0.1572	
MZ22519190	MZ22519480	1	0.2694	0.3548	0.1190	0.2961	-0.1771	
MZ22525866	MZ22510089	34	0.2760	0.7392	1.0000	0.6706	0.3294	
MZ22501683	MZ22525278	63	0.2089	0.1954	1.0000	0.2072	0.7928	
MZ22512714	MZ22506092	40	0.8476	-0.1693	0.3917	0.3983	-0.0066	
MZ22512486	MZ22502549	15	0.2963	0.9333	0.9833	0.7618	0.2215	
MZ22501032	MZ22528088	4	-0.0526	0.0473	-0.1541	-0.0435	-0.1106	
MZ22528953	MZ22500977	1	0.3188	0.7900	0.6978	0.7258	-0.0280	
MZ22514832	MZ22502502	4	0.4337	0.2793	0.4421	0.3179	0.1242	
MZ22501776	MZ22527017	19	0.8447	0.3333	1.0000	0.7749	0.2251	
MZ22521813	MZ22517248	1	0.8099	0.9000	0.9202	0.8474	0.0728	
MZ22518317	MZ22510303	73	0.5132	-0.0697	0.6499	0.1246	0.5253	
MZ22500618	MZ22511470	18	0.5907	0.0700	-0.0752	0.3166	-0.3918	
MZ22508904	MZ22510495	16	0.8841	0.9474	1.0000	0.9148	0.0852	
MZ22500629	MZ22529661	1	0.7900	-0.5000	0.7564	0.6542	0.1022	
MZ22517214	MZ22520011	4	0.6168	0.7509	0.7250	0.7026	0.0224	
MZ22526773	MZ22502260	35	0.5665	0.4622	0.8717	0.4764	0.3954	
MZ22507256	MZ22524010	54	0.3848	-0.1468	0.9545	0.2882	0.6664	
MZ22516515	MZ22513323	15	0.9638	0.9081	1.0000	0.9334	0.0666	
MZ22530640	MZ22524144	3	-0.5000	0.1525	0.2340	0.0220	0.2120	
MZ22515281	MZ22526057	5	0.9885	0.9871	1.0000	0.9880	0.0120	
MZ22505034	MZ22502673	35	0.2102	0.8821	0.5103	0.5041	0.0062	
MZ22515744	MZ22529354	1	0.9526	-0.6667	0.8126	0.7097	0.1029	
MZ22528885	MZ22503677	7	-0.0368	0.1733	-0.0216	0.1409	-0.1625	
MZ22518791	MZ22505694	16	0.1178	0.5413	1.0000	0.4492	0.5508	
MZ22516317	MZ22523256	1	-0.2000	0.8768	0.4855	0.5179	-0.0324	
MZ22526987	MZ22505965	1	-0.1373	-0.1765	-0.3049	-0.1653	-0.1395	
MZ22515037	MZ22515239	8	0.4394	0.7633	0.2837	0.6014	-0.3177	
MZ22504067	MZ22515863	40	0.7290	0.6777	1.0000	0.7075	0.2925	
MZ22524161	MZ22510975	18	0.0000	0.9048	0.8000	0.6514	0.1486	
MZ22521684	MZ22529914	10	0.0982	-0.1877	0.3089	0.0165	0.2924	
MZ22503116	MZ22530499	5	0.8145	-0.5000	0.6842	0.6893	-0.0051	
MZ22508753	MZ22525711	51	0.3240	-0.4736	0.7075	0.2152	0.4923	
MZ22502795	MZ22524202	12	0.2393	0.9698	0.2686	0.5315	-0.2629	
MZ22527109	MZ22527587	2	0.9840	0.5267	0.6716	0.6471	0.0245	
MZ22517029	MZ22508507	12	0.6974	0.9453	0.9677	0.8413	0.1264	
MZ22501598	MZ22528963	36	0.3584	0.1298	1.0000	0.3356	0.6644	
MZ22503107	MZ22519701	47	0.0890	-0.0716	0.2839	0.0636	0.2202	
MZ22503261	MZ22530776	38	0.3465	-0.4416	1.0000	0.2714	0.7286	
MZ22527042	MZ22512710	7	0.9368	0.9471	0.9371	0.9452	-0.0082	
MZ22527985	MZ22504918	28	0.0746	0.0868	0.0944	0.0853	0.0091	
MZ22520723	MZ22519118	15	0.9829	0.9789	1.0000	0.9809	0.0191	
MZ22516743	MZ22515626	13	0.2390	0.2039	-0.0921	0.2193	-0.3114	
MZ22507610	MZ22507016	19	0.2844	0.3971	0.2021	0.3408	-0.1386	
MZ22505753	MZ22514238	24	0.5333	0.3171	0.6957	0.4111	0.2846	
MZ22517133	MZ22530371	12	0.1986	0.2942	0.7176	0.2225	0.4952	
MZ22519499	MZ22527459	2	0.0354	0.7237	-0.0137	0.3413	-0.3551	
MZ22518816	MZ22507300	28	0.9108	0.9052	1.0000	0.9078	0.0922	
MZ22508726	MZ22512711	20	0.3050	0.7218	0.2529	0.5018	-0.2490	
MZ22530271	MZ22508696	1	0.6079	0.0976	0.0046	0.1513	-0.1468	
MZ22509807	MZ22519544	6	0.9053	0.5337	0.8752	0.7311	0.1441	
MZ22503418	MZ22517102	4	0.9745	0.5222	0.9524	0.9099	0.0425	
MZ22518894	MZ22518081	13	0.9723	0.9828	0.9880	0.9774	0.0106	
MZ22528773	MZ22508464	24	0.0990	0.0684	1.0000	0.0728	0.9272	
MZ22510883	MZ22529997	6	0.2482	0.1774	-0.0983	0.2199	-0.3182	
MZ22500318	MZ22528173	30	0.4643	-0.8478	1.0000	0.2361	0.7639	
MZ22520117	MZ22530757	1	0.7080	-0.5000	0.8047	0.5469	0.2578	
MZ22502558	MZ22524522	76	0.3131	-0.3635	1.0000	0.1954	0.8046	
MZ22514884	MZ22507610	12	-0.0320	0.2844	0.0671	0.1406	-0.0735	
MZ22528063	MZ22500135	38	0.2869	0.2085	0.4843	0.2159	0.2683	
MZ22500430	MZ22501960	305	0.2238	0.3914	0.6618	0.3054	0.3565	
MZ22515002	MZ22503925	29	0.8220	0.7130	0.9301	0.7641	0.1660	
MZ22500096	MZ22500615	56	0.3447	0.0133	-0.1366	0.2082	-0.3448	
MZ22523898	MZ22501246	31	-0.1883	0.3718	0.2821	0.2244	0.0577	
MZ22530489	MZ22508658	4	-1.0000	0.1018	0.1105	0.0017	0.1088	
MZ22523110	MZ22502935	19	0.6115	0.6584	0.8187	0.6374	0.1813	
MZ22509033	MZ22522353	14	0.8800	-0.2000	0.8261	0.6452	0.1809	
MZ22515206	MZ22512047	1	-0.1021	0.6840	0.0781	0.3892	-0.3111	
MZ22518727	MZ22509000	41	0.8095	0.6451	0.9677	0.7246	0.2431	
MZ22529955	MZ22520166	6	0.5343	0.4371	0.4589	0.4500	0.0089	
MZ22507922	MZ22528711	7	0.2062	-0.5000	-0.0206	0.0493	-0.0699	
MZ22504462	MZ22505071	183	0.3837	0.5416	0.9429	0.4649	0.4780	
MZ22520203	MZ22520565	9	0.4743	-0.2347	0.2017	0.0691	0.1326	
MZ22513898	MZ22516585	200	0.2695	0.3537	0.9048	0.3060	0.5988	
MZ22519538	MZ22521652	1	0.9534	0.8736	0.9503	0.9247	0.0256	
MZ22528747	MZ22508479	2	0.2169	0.3514	0.4296	0.2745	0.1551	
MZ22527415	MZ22528212	7	0.1334	-0.0520	-0.1629	0.0407	-0.2036	
MZ22527827	MZ22523812	1	-0.3333	-0.2000	0.2500	-0.2500	0.5000	
MZ22519603	MZ22515063	1	0.2548	0.9820	0.5697	0.6283	-0.0585	
MZ22514530	MZ22517597	16	0.9518	0.9614	1.0000	0.9565	0.0435	
MZ22509919	MZ22508599	1	0.9632	0.6842	0.8535	0.8160	0.0376	
MZ22505909	MZ22500490	108	0.2893	0.0145	0.4022	0.0805	0.3217	
MZ22514717	MZ22504032	7	0.4934	0.9548	0.7512	0.7386	0.0127	
MZ22516599	MZ22504079	81	0.3911	0.2354	0.9310	0.2945	0.6366	
MZ22508165	MZ22504772	15	0.2141	0.9248	0.3399	0.6112	-0.2714	
MZ22524535	MZ22525612	19	0.6937	-0.0869	0.4275	0.4661	-0.0386	
MZ22526771	MZ22510072	2	0.2727	0.7234	0.6860	0.5464	0.1397	
MZ22506072	MZ22512091	8	0.0145	0.7204	0.1796	0.4851	-0.3055	
MZ22527041	MZ22530790	2	-0.2990	-0.5000	-0.2897	-0.3794	0.0897	
MZ22508840	MZ22526006	58	0.2118	0.5169	1.0000	0.2914	0.7086	
MZ22500899	MZ22510930	52	0.0820	0.2369	0.8358	0.1032	0.7327	
MZ22507941	MZ22508852	13	0.8983	0.9238	0.8841	0.9071	-0.0230	
MZ22500690	MZ22504278	80	-0.0154	0.2685	-0.0806	0.0911	-0.1717	
MZ22505137	MZ22505271	36	0.6192	0.7780	0.9157	0.7068	0.2089	
MZ22520221	MZ22520621	33	0.6954	0.5360	0.8095	0.6423	0.1673	
MZ22500152	MZ22528984	36	0.0523	0.1313	0.0255	0.0602	-0.0347	
MZ22508689	MZ22502740	17	0.9601	0.9356	1.0000	0.9475	0.0525	
MZ22511116	MZ22528228	10	0.3578	0.1417	0.0071	0.2960	-0.2889	
MZ22522214	MZ22506853	31	-0.0316	-0.1355	0.5563	-0.0955	0.6519	
MZ22528869	MZ22500577	9	-0.5000	0.7409	0.8668	0.6030	0.2638	
MZ22519529	MZ22521730	16	0.3945	0.9433	0.6754	0.6606	0.0149	
MZ22528051	MZ22501934	40	-0.5918	0.0912	0.8677	-0.0389	0.9065	
MZ22506576	MZ22500327	23	0.8245	0.4219	0.5120	0.6114	-0.0994	
MZ22500244	MZ22502605	18	0.2437	0.9503	0.4341	0.5970	-0.1630	
MZ22507675	MZ22500899	42	0.3181	0.0820	-0.2575	0.1822	-0.4396	
MZ22504876	MZ22518783	16	0.8295	0.9663	0.8630	0.8939	-0.0309	
MZ22525736	MZ22525322	2	-0.0940	0.9175	0.6201	0.7045	-0.0844	
MZ22500581	MZ22528070	38	0.0715	-0.0740	0.0464	0.0577	-0.0112	
MZ22513691	MZ22529478	17	0.0547	0.5582	0.2788	0.1321	0.1466	
MZ22510362	MZ22527470	7	0.5721	0.4015	0.8095	0.5396	0.2699	
MZ22518635	MZ22526796	1	-0.2213	0.1667	0.1072	-0.0661	0.1733	
MZ22520556	MZ22504296	18	0.9073	0.8637	1.0000	0.8738	0.1262	
MZ22503641	MZ22525505	15	0.8435	0.8895	0.8193	0.8589	-0.0396	
MZ22500088	MZ22528814	38	0.1544	-0.0330	0.1100	0.1366	-0.0266	
MZ22528051	MZ22501500	2	-0.5918	0.8349	0.4799	0.5632	-0.0833	
MZ22525846	MZ22527809	1	0.5323	0.9961	0.5323	0.7032	-0.1709	
MZ22517121	MZ22517165	23	0.0551	0.3895	0.0591	0.2223	-0.1632	
MZ22501328	MZ22527941	18	-0.0138	0.2227	0.4390	0.0256	0.4135	
MZ22523645	MZ22508678	4	0.5967	0.7525	0.6900	0.7191	-0.0291	
MZ22527074	MZ22526541	21	0.5003	0.1384	0.1577	0.3917	-0.2340	
MZ22511564	MZ22508870	34	0.9148	0.9607	0.9423	0.9378	0.0046	
MZ22511378	MZ22528951	20	0.6923	0.4782	1.0000	0.6719	0.3281	
MZ22530582	MZ22530026	1	-0.5000	-1.0000	-0.6407	-0.7500	0.1093	
MZ22524381	MZ22524250	2	0.7866	0.2299	0.4968	0.6884	-0.1916	
MZ22500618	MZ22511547	5	0.5907	0.2931	0.2441	0.5260	-0.2819	
MZ22530139	MZ22500878	6	-0.5000	0.7723	0.7775	0.6662	0.1112	
MZ22512344	MZ22525038	20	0.8631	0.8539	1.0000	0.8597	0.1403	
MZ22500923	MZ22507448	5	-0.3204	-0.3604	-0.2774	-0.3241	0.0467	
MZ22504901	MZ22524151	6	0.4091	0.2419	-0.0142	0.3533	-0.3675	
MZ22505835	MZ22523539	108	0.3107	0.3648	1.0000	0.3242	0.6758	
MZ22500190	MZ22527984	36	0.0346	0.0857	0.0858	0.0397	0.0461	
MZ22525457	MZ22512343	44	0.4032	0.2010	-0.0020	0.2415	-0.2435	
MZ22505621	MZ22524540	103	0.3241	0.1551	1.0000	0.2851	0.7149	
MZ22509906	MZ22516390	17	0.8364	0.8779	0.8436	0.8565	-0.0129	
MZ22508272	MZ22517302	12	0.9700	0.9689	1.0000	0.9695	0.0305	
MZ22521458	MZ22507868	8	0.9406	0.8462	0.9240	0.8858	0.0381	
MZ22510837	MZ22503618	25	0.7188	0.9110	0.9809	0.8236	0.1573	
MZ22521369	MZ22525978	23	0.8843	0.9027	1.0000	0.8904	0.1096	
MZ22517298	MZ22521844	26	0.5873	0.7801	0.8182	0.6866	0.1316	
MZ22528481	MZ22501784	5	-0.5000	0.7282	0.9500	0.6054	0.3446	
MZ22530314	MZ22507081	32	0.4603	-0.0341	0.7068	0.0129	0.6939	
MZ22502963	MZ22525422	105	0.2790	0.6063	0.3269	0.3881	-0.0612	
MZ22504280	MZ22527540	3	0.9840	0.4549	0.7529	0.8878	-0.1349	
MZ22502210	MZ22529737	36	0.2353	0.0111	1.0000	0.2129	0.7871	
MZ22523788	MZ22524311	1	0.2000	-0.1809	0.1365	-0.0751	0.2116	
MZ22500013	MZ22505980	45	0.0382	0.9504	0.1695	0.3232	-0.1538	
MZ22510136	MZ22508920	60	0.4762	0.5726	0.1488	0.5231	-0.3743	
MZ22513659	MZ22510787	1	0.9893	0.7711	0.8998	0.8837	0.0160	
MZ22515564	MZ22504394	1	0.9832	0.6371	0.6495	0.7599	-0.1104	
MZ22515239	MZ22526818	10	0.7633	0.6620	0.8198	0.7431	0.0767	
MZ22507845	MZ22523195	8	0.8104	0.7179	0.8788	0.7656	0.1132	
MZ22505234	MZ22505624	2	0.1467	0.3519	-0.1702	0.2433	-0.4135	
MZ22503468	MZ22528061	36	-0.0229	0.0591	1.0000	-0.0147	1.0147	
MZ22507610	MZ22513621	32	0.2844	0.5401	0.2724	0.4442	-0.1718	
MZ22522775	MZ22529079	36	0.0194	-0.0143	0.3068	0.0013	0.3056	
MZ22522016	MZ22503007	77	-0.1589	0.4613	1.0000	0.3063	0.6937	
MZ22511245	MZ22528455	30	0.2038	0.3456	1.0000	0.2188	0.7812	
MZ22526951	MZ22525567	1	0.5000	0.1804	0.4173	0.3225	0.0949	
MZ22529918	MZ22521781	1	-0.5000	0.3120	0.2249	-0.0128	0.2376	
MZ22530908	MZ22522267	3	0.9355	0.8861	0.9574	0.8923	0.0651	
MZ22526376	MZ22520589	60	0.2854	0.2053	0.9395	0.2222	0.7173	
MZ22531134	MZ22526508	1	-0.5000	0.5582	0.4612	0.3818	0.0793	
MZ22506734	MZ22529700	1	0.4667	-0.5000	0.5882	0.3529	0.2353	
MZ22515650	MZ22503624	38	0.0410	0.0332	1.0000	0.0339	0.9661	
MZ22512338	MZ22528612	12	-0.2289	-0.2148	-0.4162	-0.2228	-0.1933	
MZ22503370	MZ22513137	29	0.7000	0.7768	0.9630	0.7284	0.2345	
MZ22500430	MZ22504025	181	0.2238	0.4558	0.1243	0.3089	-0.1846	
MZ22505074	MZ22529267	8	0.7806	0.1594	0.5897	0.7152	-0.1255	
MZ22523406	MZ22521537	38	0.8550	0.4743	0.5576	0.6103	-0.0527	
MZ22512829	MZ22525199	118	0.3065	0.2737	0.9706	0.2969	0.6737	
MZ22527996	MZ22500918	8	0.0239	0.0630	-0.1163	0.0591	-0.1754	
MZ22504121	MZ22503122	17	0.9592	0.8843	0.9714	0.9207	0.0508	
MZ22528059	MZ22530056	2	-0.0467	-0.5000	-0.3466	-0.2733	-0.0732	
MZ22512915	MZ22512891	6	0.4814	-0.0731	-0.0043	0.2658	-0.2701	
MZ22524169	MZ22503791	10	0.8415	0.9221	0.9091	0.8855	0.0236	
MZ22519404	MZ22502627	1	0.6460	0.5191	0.5775	0.5808	-0.0033	
MZ22506795	MZ22501526	49	0.5872	0.6611	0.9248	0.6372	0.2875	
MZ22529830	MZ22524960	29	0.5663	0.3417	0.3864	0.3653	0.0211	
MZ22509629	MZ22500870	87	-0.1127	0.2199	0.3806	0.1401	0.2405	
MZ22500529	MZ22528747	15	0.5020	0.2169	0.5095	0.4742	0.0353	
MZ22511655	MZ22525823	14	0.9242	0.8522	1.0000	0.9020	0.0980	
MZ22515801	MZ22528088	10	-0.0372	0.0473	0.8975	-0.0131	0.9105	
MZ22521033	MZ22522516	7	0.8782	0.7549	0.8445	0.8187	0.0258	
MZ22519196	MZ22509523	6	-0.3398	0.7588	0.2995	-0.0402	0.3397	
MZ22506673	MZ22513632	1	0.7875	-0.0924	0.3100	0.4356	-0.1255	
MZ22505271	MZ22522115	15	0.7780	0.9507	0.8335	0.8644	-0.0309	
MZ22522912	MZ22529480	1	0.7749	0.3454	0.5294	0.7176	-0.1882	
MZ22528935	MZ22528275	4	0.0334	-0.1296	-0.1361	-0.0481	-0.0880	
MZ22509191	MZ22506809	39	0.3005	-0.1936	0.9320	0.2225	0.7094	
MZ22511363	MZ22529311	1	0.0603	-0.0903	0.0241	0.0160	0.0081	
MZ22506373	MZ22518988	17	0.9012	0.9554	1.0000	0.9261	0.0739	
MZ22504608	MZ22512679	80	-0.1262	-0.1031	-0.1103	-0.1135	0.0032	
MZ22527347	MZ22526228	6	0.3652	-0.0890	0.1520	0.1381	0.0139	
MZ22519190	MZ22508209	24	0.2694	0.4065	0.5214	0.3545	0.1669	
MZ22530704	MZ22501211	10	-1.0000	0.3244	0.3293	0.1919	0.1373	
MZ22500003	MZ22500094	170	0.2282	0.2587	0.1588	0.2402	-0.0814	
MZ22505143	MZ22523051	14	0.5695	-0.3333	0.7752	0.4269	0.3482	
MZ22526228	MZ22523551	6	-0.0890	0.1827	-0.3141	0.0468	-0.3609	
MZ22514196	MZ22500510	1	0.9273	0.7285	0.7218	0.8224	-0.1006	
MZ22512036	MZ22508756	4	-1.0000	-0.2410	-0.4003	-0.4940	0.0937	
MZ22503741	MZ22513572	16	0.9641	0.9695	1.0000	0.9666	0.0334	
MZ22515977	MZ22511993	15	0.4206	0.8013	0.9124	0.6185	0.2939	
MZ22521539	MZ22520544	4	-0.2196	0.1336	-0.1753	0.0075	-0.1828	
MZ22530151	MZ22520739	2	-0.5000	-0.1060	-0.1796	-0.2185	0.0390	
MZ22530026	MZ22527506	2	-1.0000	0.2164	-0.4696	-0.2701	-0.1995	
MZ22523071	MZ22525541	11	0.8583	0.8793	0.9647	0.8669	0.0979	
MZ22521809	MZ22522486	12	0.7733	-0.0230	0.4523	0.6057	-0.1534	
MZ22528685	MZ22501173	34	-0.1477	0.1504	0.5333	0.1220	0.4113	
MZ22509906	MZ22530383	1	0.8364	-0.6667	0.7136	0.6109	0.1027	
MZ22518463	MZ22510895	41	0.6444	0.5985	1.0000	0.6192	0.3808	
MZ22524726	MZ22505678	76	0.2341	0.3086	1.0000	0.2956	0.7044	
MZ22502033	MZ22506936	224	-0.0249	0.2631	-0.1077	0.0665	-0.1741	
MZ22510446	MZ22519633	24	0.7979	0.4736	0.9545	0.6947	0.2598	
MZ22527810	MZ22509722	18	-0.2500	0.8370	0.8625	0.6394	0.2231	
MZ22525636	MZ22517878	52	0.8484	0.8347	1.0000	0.8405	0.1595	
MZ22528111	MZ22504998	48	-0.1829	0.4147	0.9316	0.3203	0.6113	
MZ22503026	MZ22529026	34	0.0452	0.1940	0.4963	0.0608	0.4355	
MZ22523244	MZ22515537	98	0.5712	0.4292	0.7442	0.4546	0.2896	
MZ22506686	MZ22528362	12	0.0979	0.2239	0.0225	0.1231	-0.1007	
MZ22521776	MZ22524886	21	-0.0173	0.2316	0.7991	0.0573	0.7417	
MZ22529312	MZ22508854	2	-0.5000	0.4568	0.1089	-0.0216	0.1305	
MZ22500723	MZ22504716	38	0.1114	0.4671	0.0756	0.3147	-0.2391	
MZ22529025	MZ22505151	39	0.1624	0.4832	1.0000	0.4540	0.5460	
MZ22508063	MZ22508395	11	0.9406	0.9556	1.0000	0.9481	0.0519	
MZ22512061	MZ22508237	1	0.5532	0.9196	0.7650	0.7364	0.0286	
MZ22527241	MZ22523179	27	0.8939	0.8903	1.0000	0.8915	0.1085	
MZ22515532	MZ22526686	2	0.5193	0.9814	0.5599	0.5771	-0.0172	
MZ22503021	MZ22527197	9	0.0637	0.8887	0.1404	0.3878	-0.2474	
MZ22524495	MZ22524111	18	0.9493	0.9389	1.0000	0.9442	0.0558	
MZ22529273	MZ22506902	2	0.3083	0.6233	0.8187	0.5839	0.2348	
MZ22502018	MZ22500708	16	0.8462	0.8767	0.7787	0.8623	-0.0836	
MZ22503883	MZ22516260	29	0.3342	0.0736	0.7586	0.2734	0.4852	
MZ22512776	MZ22528207	12	0.1849	0.2175	0.0018	0.1931	-0.1913	
MZ22502836	MZ22516495	4	0.2165	-0.2847	-0.3638	-0.0619	-0.3018	
MZ22530836	MZ22529767	4	0.1207	0.2188	0.4749	0.1698	0.3051	
MZ22529692	MZ22502790	4	-0.5000	0.9627	0.8966	0.8164	0.0801	
MZ22528617	MZ22503251	19	-0.5000	0.3300	0.3238	0.2546	0.0693	
MZ22510293	MZ22526514	57	0.7314	0.0909	0.7129	0.4874	0.2254	
MZ22501785	MZ22511079	2	0.3128	0.9340	0.4863	0.5968	-0.1105	
MZ22507984	MZ22513324	15	0.9180	0.9406	0.9547	0.9290	0.0258	
MZ22528119	MZ22500047	34	0.0398	0.0112	0.2870	0.0143	0.2727	
MZ22530118	MZ22527773	1	-0.3333	-0.2500	0.2857	-0.2857	0.5714	
MZ22530121	MZ22525937	1	-1.0000	0.6364	0.6923	0.3846	0.3077	
MZ22500247	MZ22507610	72	0.0089	0.2844	0.0752	0.0701	0.0051	
MZ22523281	MZ22511983	32	0.3732	0.6138	0.2849	0.5336	-0.2487	
MZ22530076	MZ22514472	26	0.4046	0.1679	0.0703	0.1928	-0.1225	
MZ22507830	MZ22529368	8	-0.3383	0.5493	0.1102	-0.1608	0.2710	
MZ22526456	MZ22505676	16	0.5646	0.8943	0.6472	0.7514	-0.1042	
MZ22526976	MZ22518170	37	0.8108	0.7418	0.8442	0.7615	0.0827	
MZ22528134	MZ22505558	36	0.0593	0.0467	1.0000	0.0479	0.9521	
MZ22508836	MZ22520086	17	0.1468	-0.3449	0.5158	0.0485	0.4674	
MZ22520230	MZ22528677	4	0.6001	0.9407	0.6895	0.6208	0.0688	
MZ22522836	MZ22523559	35	0.3906	0.2985	0.8341	0.3623	0.4718	
MZ22509176	MZ22515491	3	0.6896	0.5323	0.5911	0.6153	-0.0243	
MZ22500432	MZ22524692	35	0.0633	-0.5292	-0.1008	-0.0175	-0.0833	
MZ22527208	MZ22514126	1	-0.3333	0.9923	0.9048	0.8029	0.1019	
MZ22530419	MZ22522664	4	-1.0000	0.5169	0.1954	0.2135	-0.0181	
MZ22510659	MZ22501933	2	0.9979	0.2450	0.4746	0.6317	-0.1570	
MZ22526368	MZ22504185	38	-0.7900	0.5345	0.4827	0.2823	0.2004	
